temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,weather_code,wind_speed_10m,soil_moisture_0_to_7cm,timestamp,european_aqi,us_aqi,uv_index,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,ozone,sunrise,sunset,is_daylight,city
25.6,73,29.3,0.3,0.3,51,3.2,0.483,2026-08-29 14:00:00,29,35,1.85,5.9,6.1,1.5,1.0,161.0,72.0,2026-08-29 05:01:00,2026-08-29 17:44:00,True,Shillong
22.4,95,26.5,2.2,2.2,61,4.2,0.496,2026-08-29 15:00:00,26,35,0.95,5.8,5.9,3.4,1.1,175.0,66.0,2026-08-29 05:01:00,2026-08-29 17:44:00,True,Shillong
22.8,94,27.1,0.3,0.3,51,3.2,0.496,2026-08-29 16:00:00,23,35,0.25,6.3,6.4,6.1,1.2,197.0,58.0,2026-08-29 05:01:00,2026-08-29 17:44:00,True,Shillong
22.8,92,27.0,0.2,0.2,51,2.6,0.479,2026-08-29 17:00:00,24,34,0.0,5.2,5.2,6.7,1.2,238.0,60.0,2026-08-29 05:01:00,2026-08-29 17:44:00,True,Shillong
21.5,99,25.7,0.0,0.0,3,2.7,0.479,2026-08-29 18:00:00,23,32,0.0,4.7,4.7,7.3,1.3,324.0,57.0,2026-08-29 05:01:00,2026-08-29 17:44:00,False,Shillong
21.3,98,25.3,0.0,0.0,3,2.7,0.479,2026-08-29 19:00:00,21,31,0.0,5.8,5.8,8.1,1.5,429.0,52.0,2026-08-29 05:01:00,2026-08-29 17:44:00,False,Shillong
21.1,98,24.8,0.0,0.0,3,3.6,0.478,2026-08-29 20:00:00,19,30,0.0,4.7,4.7,8.7,1.7,489.0,48.0,2026-08-29 05:01:00,2026-08-29 17:44:00,False,Shillong
20.9,96,24.3,0.0,0.0,3,4.5,0.478,2026-08-29 21:00:00,19,28,0.0,4.7,4.8,8.7,1.8,468.0,47.0,2026-08-29 05:01:00,2026-08-29 17:44:00,False,Shillong
20.7,96,23.8,0.0,0.0,3,4.7,0.478,2026-08-29 22:00:00,18,27,0.0,5.2,5.2,8.5,1.8,403.0,46.0,2026-08-29 05:01:00,2026-08-29 17:44:00,False,Shillong
21.0,97,24.6,0.0,0.0,2,4.3,0.477,2026-08-29 23:00:00,18,26,0.0,5.1,5.1,8.2,1.8,338.0,45.0,2026-08-29 05:01:00,2026-08-29 17:44:00,False,Shillong
20.2,97,22.9,0.1,0.1,51,7.1,0.477,2026-08-30 00:00:00,17,26,0.0,3.3,3.3,8.0,1.8,281.0,42.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
19.8,98,22.4,0.2,0.2,51,7.2,0.478,2026-08-30 01:00:00,15,25,0.0,3.5,3.5,7.8,1.7,225.0,38.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
19.6,97,22.2,0.0,0.0,3,6.2,0.478,2026-08-30 02:00:00,14,24,0.0,3.6,3.6,7.7,1.6,187.0,35.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
19.5,97,21.9,0.0,0.0,3,6.7,0.477,2026-08-30 03:00:00,12,24,0.0,3.5,3.5,8.1,1.5,182.0,31.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
19.7,97,22.1,0.0,0.0,3,6.8,0.477,2026-08-30 04:00:00,11,24,0.0,3.9,3.9,8.6,1.5,195.0,27.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
20.0,98,23.0,0.0,0.0,3,5.6,0.473,2026-08-30 05:00:00,13,25,0.1,3.2,3.2,5.9,0.9,203.0,33.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
21.7,90,24.9,0.0,0.0,3,5.0,0.473,2026-08-30 06:00:00,18,25,0.75,4.0,4.0,4.6,1.1,194.0,44.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
23.0,81,25.4,0.0,0.0,3,8.5,0.472,2026-08-30 07:00:00,24,25,2.6,5.3,5.4,2.8,1.4,179.0,59.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
24.6,71,26.3,0.0,0.0,3,11.4,0.471,2026-08-30 08:00:00,28,25,5.35,5.2,5.3,1.4,1.5,166.0,71.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
25.5,68,28.0,0.2,0.2,51,11.3,0.47,2026-08-30 09:00:00,30,26,7.05,4.2,4.4,0.8,1.4,158.0,76.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
26.7,67,30.2,0.1,0.1,51,11.6,0.468,2026-08-30 10:00:00,31,26,4.45,3.5,3.6,0.7,1.2,153.0,77.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
25.0,72,29.0,0.0,0.0,3,11.9,0.459,2026-08-30 11:00:00,31,26,3.4,3.6,3.7,0.7,1.1,152.0,78.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
26.4,64,30.3,0.0,0.0,2,9.5,0.457,2026-08-30 12:00:00,32,27,2.5,3.9,4.0,0.7,1.2,155.0,79.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
27.2,61,30.6,0.1,0.1,51,9.8,0.455,2026-08-30 13:00:00,32,30,2.35,4.6,4.6,0.9,1.4,161.0,80.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
25.7,68,28.6,0.6,0.6,53,9.8,0.457,2026-08-30 14:00:00,32,33,1.8,5.2,5.2,1.4,1.5,170.0,79.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
24.0,83,27.3,1.5,1.5,61,7.0,0.465,2026-08-30 15:00:00,30,35,0.9,5.2,5.2,2.4,1.5,183.0,75.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
23.2,86,26.5,0.3,0.3,51,7.0,0.467,2026-08-30 16:00:00,27,36,0.2,5.5,5.6,3.6,1.5,200.0,68.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
21.9,96,25.3,0.0,0.0,2,7.0,0.458,2026-08-30 17:00:00,26,35,0.0,2.4,2.6,4.4,1.5,215.0,65.0,2026-08-30 05:01:00,2026-08-30 17:43:00,True,Shillong
21.0,97,24.2,0.0,0.0,3,6.9,0.458,2026-08-30 18:00:00,25,35,0.0,2.7,2.8,4.8,1.7,231.0,63.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
20.7,97,23.5,0.0,0.0,2,8.1,0.458,2026-08-30 19:00:00,24,34,0.0,3.3,3.4,5.4,2.0,245.0,61.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
20.5,97,23.1,0.0,0.0,3,8.6,0.458,2026-08-30 20:00:00,24,33,0.0,3.5,3.6,5.7,2.2,247.0,59.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
20.5,96,23.0,0.1,0.1,51,9.1,0.459,2026-08-30 21:00:00,23,32,0.0,3.5,3.5,5.6,2.2,229.0,58.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
20.1,96,22.0,0.1,0.1,51,11.3,0.46,2026-08-30 22:00:00,22,31,0.0,3.0,3.1,5.3,2.1,199.0,56.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
20.1,96,22.2,0.0,0.0,3,10.2,0.457,2026-08-30 23:00:00,22,29,0.0,2.8,2.9,5.0,1.9,173.0,55.0,2026-08-30 05:01:00,2026-08-30 17:43:00,False,Shillong
26.5,96,32.2,7.2,7.2,63,10.9,0.39,2026-08-25 00:00:00,71,107,0.0,42.1,42.5,16.9,10.4,332.0,69.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
26.5,97,31.8,14.6,14.6,65,13.7,0.39,2026-08-25 01:00:00,70,105,0.0,37.1,37.5,15.4,9.1,309.0,66.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
26.3,97,31.4,6.2,6.2,63,14.1,0.389,2026-08-25 02:00:00,69,102,0.0,34.5,34.9,14.1,8.3,297.0,64.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
26.0,97,31.2,1.9,1.9,61,12.1,0.389,2026-08-25 03:00:00,68,100,0.0,30.7,31.2,13.6,8.4,293.0,61.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
25.9,97,31.2,5.9,5.9,63,10.9,0.389,2026-08-25 04:00:00,67,98,0.0,27.4,27.9,13.3,9.1,299.0,58.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
26.4,96,31.6,1.3,1.3,61,14.0,0.382,2026-08-25 05:00:00,67,96,0.0,15.7,15.9,10.5,7.5,315.0,62.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
26.7,96,31.9,0.6,0.6,53,14.8,0.381,2026-08-25 06:00:00,66,94,0.15,17.7,17.9,10.1,8.1,350.0,64.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
26.8,97,32.2,1.9,1.9,61,14.0,0.381,2026-08-25 07:00:00,65,92,0.6,15.0,15.2,9.5,8.9,395.0,67.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
27.0,96,32.7,2.3,2.3,61,12.1,0.381,2026-08-25 08:00:00,64,91,2.0,14.4,14.5,8.6,9.8,420.0,73.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
28.5,89,34.7,0.3,0.3,51,11.0,0.381,2026-08-25 09:00:00,64,89,4.0,13.5,13.6,6.9,10.9,404.0,86.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
30.6,80,37.5,0.0,0.0,3,10.6,0.377,2026-08-25 10:00:00,64,89,3.2,12.5,12.6,4.9,12.2,369.0,101.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
31.6,75,38.9,0.0,0.0,1,9.6,0.375,2026-08-25 11:00:00,63,88,3.6,13.1,13.1,3.6,13.1,352.0,113.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
32.1,73,40.3,0.1,0.1,51,8.6,0.369,2026-08-25 12:00:00,63,87,3.55,14.4,14.4,3.5,13.5,352.0,117.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
32.5,72,40.6,0.1,0.1,51,8.1,0.364,2026-08-25 13:00:00,63,86,2.9,15.6,15.7,4.1,13.7,369.0,117.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
32.0,74,39.4,0.3,0.3,51,10.0,0.361,2026-08-25 14:00:00,62,85,1.8,16.7,16.8,5.1,13.5,445.0,114.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
31.4,80,39.0,1.6,1.6,61,6.5,0.374,2026-08-25 15:00:00,62,85,1.3,17.8,17.8,6.3,12.9,654.0,110.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
29.2,86,35.7,4.8,4.8,63,9.2,0.391,2026-08-25 16:00:00,61,84,0.45,18.3,18.4,7.9,12.0,921.0,103.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
29.1,86,35.9,1.1,1.1,55,6.4,0.392,2026-08-25 17:00:00,61,83,0.1,25.0,25.1,11.0,10.4,1060.0,97.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
28.3,89,35.2,0.0,0.0,2,4.9,0.391,2026-08-25 18:00:00,61,82,0.0,23.6,23.6,11.1,10.2,950.0,97.0,2026-08-25 05:35:00,2026-08-25 18:24:00,True,Varanasi
28.2,89,34.8,0.0,0.0,2,6.7,0.389,2026-08-25 19:00:00,60,81,0.0,23.8,23.9,11.1,10.0,711.0,97.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
28.0,92,35.3,0.0,0.0,2,3.0,0.388,2026-08-25 20:00:00,60,80,0.0,22.7,22.7,11.1,9.7,523.0,97.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
27.6,93,34.4,0.8,0.8,53,5.6,0.39,2026-08-25 21:00:00,57,79,0.0,22.9,23.0,10.8,9.3,457.0,98.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
27.1,95,33.7,1.1,1.1,55,6.4,0.39,2026-08-25 22:00:00,54,77,0.0,23.0,23.1,10.4,8.9,441.0,98.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
28.3,93,35.6,1.2,1.2,55,5.5,0.389,2026-08-25 23:00:00,50,76,0.0,22.2,22.3,10.5,8.7,434.0,96.0,2026-08-25 05:35:00,2026-08-25 18:24:00,False,Varanasi
27.2,96,33.5,0.4,0.4,51,9.4,0.389,2026-08-26 00:00:00,47,74,0.0,22.2,22.2,11.3,8.9,421.0,90.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
27.0,96,34.2,0.9,0.9,53,2.4,0.389,2026-08-26 01:00:00,43,72,0.0,23.7,23.8,12.5,9.2,418.0,81.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
26.8,97,33.6,0.6,0.6,53,4.8,0.388,2026-08-26 02:00:00,41,71,0.0,25.2,25.3,13.8,9.7,426.0,73.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
26.6,97,33.3,0.2,0.2,51,5.1,0.388,2026-08-26 03:00:00,40,71,0.0,27.3,27.4,15.5,10.1,446.0,64.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
26.5,97,32.7,0.0,0.0,3,7.8,0.387,2026-08-26 04:00:00,39,70,0.0,29.6,29.6,17.2,10.6,478.0,55.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
26.7,98,33.7,0.0,0.0,3,4.8,0.386,2026-08-26 05:00:00,40,70,0.0,17.8,17.9,12.8,10.4,525.0,67.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
27.0,97,34.1,0.1,0.1,51,4.9,0.386,2026-08-26 06:00:00,40,71,0.15,19.7,19.7,13.0,13.7,605.0,66.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
28.1,93,35.6,0.0,0.0,3,3.0,0.385,2026-08-26 07:00:00,40,71,0.85,15.0,15.0,13.2,18.1,700.0,64.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
28.9,90,36.8,0.1,0.1,51,1.7,0.385,2026-08-26 08:00:00,40,71,2.35,14.1,14.1,12.5,20.9,760.0,69.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
30.1,84,37.6,0.3,0.3,51,4.4,0.385,2026-08-26 09:00:00,40,71,4.05,14.3,14.4,10.3,20.5,757.0,85.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
30.8,80,38.4,0.2,0.2,51,3.6,0.383,2026-08-26 10:00:00,45,71,5.35,13.0,13.0,7.2,18.6,718.0,107.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
31.6,74,38.8,0.3,0.3,51,2.4,0.388,2026-08-26 11:00:00,57,71,5.7,13.4,13.5,4.9,16.9,674.0,125.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
31.8,73,40.1,0.1,0.1,51,0.6,0.383,2026-08-26 12:00:00,61,71,5.35,14.0,14.0,3.8,16.4,609.0,138.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
31.7,73,39.0,0.3,0.3,51,2.4,0.381,2026-08-26 13:00:00,63,71,5.2,15.3,15.3,3.4,16.2,538.0,147.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
31.7,72,38.8,0.0,0.0,3,1.9,0.377,2026-08-26 14:00:00,64,71,3.8,16.6,16.6,3.8,15.8,538.0,150.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
31.9,71,38.5,0.0,0.0,3,5.2,0.373,2026-08-26 15:00:00,62,71,2.2,17.7,17.8,4.9,14.8,684.0,143.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
31.5,73,37.9,0.0,0.0,3,6.4,0.371,2026-08-26 16:00:00,59,72,0.75,18.1,18.1,6.8,13.7,901.0,128.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
30.7,77,37.3,0.0,0.0,3,6.6,0.371,2026-08-26 17:00:00,40,84,0.15,21.7,21.7,10.7,11.6,1043.0,94.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
29.6,83,36.3,0.0,0.0,3,7.3,0.37,2026-08-26 18:00:00,40,86,0.0,25.0,25.0,13.3,12.4,1035.0,84.0,2026-08-26 05:36:00,2026-08-26 18:23:00,True,Varanasi
28.9,87,35.4,0.0,0.0,3,8.7,0.37,2026-08-26 19:00:00,40,81,0.0,28.4,28.4,16.9,13.7,952.0,70.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
28.6,90,35.5,0.0,0.0,3,7.1,0.369,2026-08-26 20:00:00,40,71,0.0,28.8,28.8,20.1,16.0,878.0,59.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
28.5,92,35.4,0.1,0.1,51,8.0,0.37,2026-08-26 21:00:00,42,71,0.0,27.4,27.4,22.4,20.3,845.0,53.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
28.2,93,35.2,0.1,0.1,51,7.2,0.37,2026-08-26 22:00:00,42,72,0.0,27.1,27.1,24.2,25.6,821.0,48.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
28.4,91,35.3,0.0,0.0,3,7.2,0.366,2026-08-26 23:00:00,43,72,0.0,27.4,27.4,26.0,29.6,792.0,44.0,2026-08-26 05:36:00,2026-08-26 18:23:00,False,Varanasi
28.1,93,35.5,0.0,0.0,3,4.4,0.366,2026-08-27 00:00:00,44,73,0.0,27.8,27.9,27.9,31.3,736.0,38.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.9,95,35.1,0.3,0.3,51,6.0,0.369,2026-08-27 01:00:00,45,73,0.0,28.3,28.5,29.8,31.8,675.0,31.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.7,96,34.9,0.1,0.1,51,6.3,0.369,2026-08-27 02:00:00,46,73,0.0,29.5,29.6,30.9,31.7,661.0,27.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.6,97,35.0,0.0,0.0,3,5.2,0.369,2026-08-27 03:00:00,46,74,0.0,28.5,28.8,31.6,31.4,728.0,24.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.4,98,34.6,0.0,0.0,3,6.6,0.369,2026-08-27 04:00:00,46,74,0.0,28.1,28.3,31.6,30.7,843.0,24.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.3,96,34.6,0.1,0.1,51,3.6,0.361,2026-08-27 05:00:00,46,74,0.0,29.0,29.2,28.9,28.3,953.0,21.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.7,97,34.9,0.0,0.0,1,6.8,0.361,2026-08-27 06:00:00,48,75,0.25,29.3,29.5,24.0,26.2,1072.0,36.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
29.0,86,36.0,0.2,0.2,51,4.4,0.363,2026-08-27 07:00:00,50,75,0.9,22.4,22.8,17.3,23.1,1187.0,57.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
30.1,81,37.4,0.1,0.1,51,3.0,0.363,2026-08-27 08:00:00,51,76,2.8,19.8,20.2,11.4,19.5,1211.0,78.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
31.2,76,38.4,0.2,0.2,51,3.5,0.361,2026-08-27 09:00:00,52,76,5.35,18.2,18.4,7.4,15.0,1067.0,100.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
32.1,72,40.0,0.3,0.3,51,4.9,0.359,2026-08-27 10:00:00,55,77,7.3,16.1,16.2,4.4,10.1,832.0,122.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
31.8,71,39.8,0.1,0.1,51,4.1,0.363,2026-08-27 11:00:00,61,77,6.7,13.7,13.8,2.4,6.4,649.0,137.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
32.2,72,40.9,0.8,0.8,53,4.7,0.365,2026-08-27 12:00:00,62,77,4.9,12.3,12.3,1.6,4.7,565.0,140.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
32.5,70,40.7,0.3,0.3,51,3.5,0.362,2026-08-27 13:00:00,61,77,4.1,10.8,10.8,1.9,4.3,534.0,135.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
32.3,72,40.1,0.3,0.3,51,3.6,0.36,2026-08-27 14:00:00,58,76,2.75,10.3,10.3,2.9,4.4,556.0,127.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
28.7,87,34.8,3.7,3.7,63,10.0,0.402,2026-08-27 15:00:00,52,76,1.45,10.7,10.7,4.8,5.1,670.0,118.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
27.9,94,34.8,1.8,1.8,61,6.7,0.417,2026-08-27 16:00:00,50,75,0.45,11.8,11.8,7.6,6.4,837.0,107.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
29.7,85,36.8,0.3,0.3,51,5.9,0.351,2026-08-27 17:00:00,49,76,0.1,15.1,15.1,10.4,7.6,948.0,95.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
29.1,90,36.8,0.2,0.2,51,3.9,0.352,2026-08-27 18:00:00,48,75,0.0,22.0,22.1,13.3,8.3,940.0,83.0,2026-08-27 05:36:00,2026-08-27 18:22:00,True,Varanasi
28.7,93,36.2,0.0,0.0,3,6.2,0.352,2026-08-27 19:00:00,47,74,0.0,27.4,27.5,16.4,8.9,876.0,71.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
28.3,93,35.5,0.0,0.0,3,6.7,0.352,2026-08-27 20:00:00,47,74,0.0,24.2,24.3,18.9,9.9,833.0,61.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.9,95,35.2,0.0,0.0,3,4.5,0.352,2026-08-27 21:00:00,46,74,0.0,23.7,23.7,20.4,11.9,845.0,54.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.6,95,34.7,0.0,0.0,3,5.6,0.352,2026-08-27 22:00:00,46,73,0.0,26.4,26.5,21.4,14.3,878.0,50.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.2,92,33.6,0.1,0.1,51,5.3,0.347,2026-08-27 23:00:00,45,73,0.0,26.3,26.4,22.4,16.2,904.0,46.0,2026-08-27 05:36:00,2026-08-27 18:22:00,False,Varanasi
27.0,93,33.7,0.0,0.0,3,3.8,0.347,2026-08-28 00:00:00,45,73,0.0,26.0,26.1,23.7,17.1,919.0,42.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
26.9,94,33.6,0.0,0.0,3,3.9,0.347,2026-08-28 01:00:00,45,73,0.0,30.3,30.4,25.0,17.4,927.0,38.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
26.9,95,33.5,0.0,0.0,3,4.5,0.347,2026-08-28 02:00:00,45,73,0.0,32.5,32.6,25.8,17.8,912.0,35.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
26.6,96,33.5,0.0,0.0,3,3.1,0.348,2026-08-28 03:00:00,46,73,0.0,32.1,32.2,26.1,18.3,861.0,30.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
26.5,96,33.1,0.1,0.1,51,4.7,0.349,2026-08-28 04:00:00,46,74,0.0,33.3,33.4,25.9,18.9,788.0,26.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
27.2,96,34.0,0.4,0.4,51,6.0,0.382,2026-08-28 05:00:00,47,74,0.0,28.3,28.3,20.2,11.6,717.0,43.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
27.6,94,34.5,0.0,0.0,3,5.3,0.381,2026-08-28 06:00:00,47,74,0.25,31.1,31.1,17.5,13.3,653.0,59.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
28.3,91,35.5,0.0,0.0,3,4.8,0.38,2026-08-28 07:00:00,47,74,1.15,29.1,29.2,13.8,15.5,590.0,83.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
29.2,88,37.1,0.1,0.1,51,0.6,0.379,2026-08-28 08:00:00,49,75,2.7,25.1,25.3,10.3,16.5,538.0,105.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
30.4,83,38.4,0.2,0.2,51,1.5,0.377,2026-08-28 09:00:00,57,75,4.35,21.5,21.6,7.4,15.0,483.0,125.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
31.5,78,40.5,0.1,0.1,51,1.1,0.374,2026-08-28 10:00:00,63,75,6.0,20.3,20.5,4.7,12.3,439.0,144.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
31.9,73,40.5,0.2,0.2,51,3.2,0.372,2026-08-28 11:00:00,65,76,6.75,20.8,21.0,2.9,10.1,456.0,158.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
32.3,73,41.6,0.1,0.1,51,2.9,0.366,2026-08-28 12:00:00,66,76,5.85,20.6,20.8,2.3,9.2,584.0,164.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
32.4,73,41.1,0.2,0.2,51,4.2,0.361,2026-08-28 13:00:00,66,77,4.35,19.7,19.9,2.5,8.9,772.0,164.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
32.2,75,39.9,0.1,0.1,51,4.0,0.358,2026-08-28 14:00:00,65,80,3.25,18.6,18.7,3.5,8.7,924.0,160.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
30.9,83,38.2,1.1,1.1,55,8.5,0.366,2026-08-28 15:00:00,64,101,2.0,18.2,18.3,5.4,8.3,1022.0,150.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
29.8,85,36.7,1.1,1.1,55,8.3,0.376,2026-08-28 16:00:00,61,115,0.8,19.3,19.4,8.1,7.9,1083.0,135.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
30.4,81,37.1,0.3,0.3,51,7.9,0.36,2026-08-28 17:00:00,59,122,0.1,17.1,17.2,8.6,5.9,1061.0,93.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
29.5,86,36.5,0.0,0.0,2,7.6,0.359,2026-08-28 18:00:00,59,115,0.0,20.8,21.0,12.1,7.7,882.0,83.0,2026-08-28 05:36:00,2026-08-28 18:21:00,True,Varanasi
28.8,89,35.7,0.0,0.0,3,7.7,0.358,2026-08-28 19:00:00,59,102,0.0,26.2,26.3,16.9,10.1,620.0,70.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
28.4,90,35.1,0.0,0.0,3,7.2,0.358,2026-08-28 20:00:00,59,83,0.0,31.7,31.8,20.3,12.0,447.0,60.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
28.2,92,35.0,0.0,0.0,3,6.8,0.357,2026-08-28 21:00:00,60,80,0.0,36.7,36.8,21.2,12.7,457.0,57.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
28.0,93,35.1,0.0,0.0,3,5.9,0.357,2026-08-28 22:00:00,60,81,0.0,39.0,39.0,20.8,12.9,556.0,57.0,2026-08-28 05:36:00,2026-08-28 18:21:00,False,Varanasi
